Churn,tenure,MonthlyCharges,TotalCharges,PhoneService,Contract.xOne.year,Contract.xTwo.year,PaperlessBilling,PaymentMethod.xCredit.card..automatic.,PaymentMethod.xElectronic.check,PaymentMethod.xMailed.check,gender,SeniorCitizen,Partner,Dependents,MultipleLines.xNo.phone.service,MultipleLines.xYes,InternetService.xFiber.optic,InternetService.xNo,OnlineSecurity.xNo.internet.service,OnlineSecurity.xYes,OnlineBackup.xNo.internet.service,OnlineBackup.xYes,DeviceProtection.xNo.internet.service,DeviceProtection.xYes,TechSupport.xNo.internet.service,TechSupport.xYes,StreamingTV.xNo.internet.service,StreamingTV.xYes,StreamingMovies.xNo.internet.service,StreamingMovies.xYes,prob
0,-1.280157004,-1.505625457,-0.99868936,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.232606602
1,-0.709782106,0.312497506,-0.507065009,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564572933
1,-1.280157004,-0.284126026,-0.982476874,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.534025599
0,1.530976422,0.477026001,1.435168811,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.009735072
0,-1.239415939,0.139659491,-0.942089033,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.351305082
0,-0.017184015,-1.470725474,-0.718533183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.031304799
1,-1.280157004,0.483673617,-0.972286168,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.688141314
0,-1.239415939,-1.487344514,-0.988454539,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.17203344
0,-0.791264234,0.265964194,-0.596994679,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.425588475
0,1.490235358,0.555135488,1.442558175,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.019866075
0,1.571717486,1.48912553,2.457614232,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.143542549
0,-0.709782106,1.347863691,-0.319419264,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.64695269
1,-1.157933811,-0.111288011,-0.906024523,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.335644641
0,-1.076451683,-1.457430242,-0.958985312,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.203057602
0,-0.465335721,1.314625611,-0.005051432,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.683366989
0,0.593931947,-1.337773155,-0.495352315,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.01171
0,0.43096769,0.92241627,0.77453756,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.409333157
1,0.471708754,1.040411453,0.917957406,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.492634666
0,0.186521305,1.008835277,0.551246403,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.553206541
0,1.327271101,-1.272958899,-0.25796622,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.006301518
0,0.268003434,-1.510611169,-0.663543075,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.02471602
0,-0.383853593,1.317949419,-0.043432012,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.668150506
0,1.61245855,0.806082991,1.751896828,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.01793575
0,1.61245855,1.695201625,2.732167727,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.047344577
0,1.530976422,-1.317830307,-0.151074099,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.005302369
1,-1.117192747,0.60997832,-0.810514228,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.647262044
0,0.064298113,-1.467401666,-0.691247678,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.064008461
0,1.61245855,-1.316168403,-0.213696206,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.006958302
1,1.61245855,-0.352264089,0.729738158,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.030286449
0,-0.017184015,-0.337306953,-0.199932136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.119088853
0,-0.669041042,-1.502301649,-0.86857037,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.113298666
0,-1.239415939,-0.274154602,-0.955125196,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.428040838
0,1.490235358,1.349525595,2.08033754,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.037669018
0,0.349485562,0.179545187,0.269656468,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.041778936
0,-0.383853593,-0.25254985,-0.379372378,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.075328785
0,0.797637267,-0.500173544,0.11128143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.086847488
0,-0.383853593,-1.500639745,-0.814550806,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.042305025
0,0.145780241,0.478687905,0.252186687,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.189822048
0,1.449494293,-0.343954569,0.613934684,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.023489153
0,-0.2616304,0.528545025,-0.03983659,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.562107097
0,1.082824716,1.153420924,1.57865483,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.072404158
0,0.553190882,-0.882411462,-0.232908554,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.02597799
1,-1.280157004,-1.518920689,-0.998865823,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.232606602
0,1.530976422,0.842644879,1.744220712,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.019201021
1,-0.669041042,0.669806864,-0.399268517,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.644970008
0,-1.280157004,-0.629802055,-0.987064897,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358563735
1,-1.280157004,-0.636449671,-0.987153128,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4477871
1,-1.280157004,-1.500639745,-0.998623187,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,-1.280157004,-0.686306791,-0.987814862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284040252
0,0.023557049,-1.487344514,-0.711959957,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.066120857
1,-0.95422849,-1.35273029,-0.892679551,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177946374
1,-1.198674875,0.501954561,-0.892194279,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.673044497
0,-1.076451683,-1.49399213,-0.954661982,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.153138127
1,-1.239415939,0.164588051,-0.943522791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510454348
0,1.61245855,-0.003264252,1.086456976,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.030286449
0,-1.198674875,-1.502301649,-0.98291803,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.22043939
0,0.756896203,0.543502161,0.813006371,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.056754995
0,-0.628299977,0.924078174,-0.310397622,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.637677378
0,0.553190882,1.178349484,1.089897994,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.220824347
0,0.797637267,-0.029854716,0.463941612,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.02969518
1,-0.95422849,1.15175902,-0.601692991,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.692969993
0,-0.628299977,0.352383202,-0.423840912,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.385836985
1,-1.117192747,-1.208144643,-0.949478398,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.450072398
0,1.368012165,1.057030493,1.826805133,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0.0298211
0,1.205047909,1.002187661,1.547818019,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.100513279
0,-0.383853593,-0.659716327,-0.567525452,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.465889295
0,1.490235358,1.010497181,1.935969208,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.03826885
0,1.164306844,-1.475711186,-0.466236012,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.011666476
0,1.571717486,1.307977995,2.241955075,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.048935787
0,-0.05792508,-1.475711186,-0.738583727,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.014681712
0,1.490235358,1.028778125,1.865185713,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.058550146
0,-0.95422849,-1.480696898,-0.925170697,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.140109312
1,-0.424594657,0.854278206,-0.164419071,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.504160854
0,-1.280157004,-1.490668322,-0.99849084,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,-0.546817849,-0.21931177,-0.546173497,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.119552483
0,1.530976422,1.519039802,2.412572195,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.071733791
0,1.082824716,0.949006734,1.368995396,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.224571407
1,-0.05792508,0.486997425,0.134287721,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.145531569
0,-0.139407208,-0.317364106,-0.2925308,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.157815694
1,-0.506076785,0.844306783,-0.223556045,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.617165447
0,-0.872746362,-1.498977841,-0.911913956,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.131948533
0,0.675414075,-0.172778459,0.303074042,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.069689491
1,-0.872746362,1.008835277,-0.567172527,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.677997547
1,-0.913487426,0.244359443,-0.656903676,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.444789308
0,1.408753229,0.151292819,1.04551769,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.033367499
0,-0.95422849,0.299202274,-0.696585667,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625654058
0,-0.506076785,-1.326139827,-0.784088978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250999051
0,1.490235358,-1.492330226,-0.405797628,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.003965936
0,0.064298113,-1.321154115,-0.631118103,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225031249
0,0.838378331,-1.49399213,-0.544254468,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.006892631
0,0.879119396,1.306316091,1.483387172,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.321097083
1,-1.280157004,0.335764162,-0.974249312,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753603961
0,-0.05792508,0.290892754,-0.083224292,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34923714
0,-0.791264234,-0.054783275,-0.646955606,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.342445579
1,-1.280157004,-1.329463635,-0.996351233,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39330223
0,0.227262369,0.111407124,0.164551029,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.176965197
0,1.12356578,1.374454155,1.821070104,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.357756002
1,-0.913487426,0.176221379,-0.716283287,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617485469
1,0.675414075,1.434282698,1.327835533,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.099477032
1,0.634673011,1.416001755,1.2520008,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.368102792
1,-0.95422849,-0.653068711,-0.823572449,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303571669
1,-1.198674875,0.33077845,-0.90604658,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662953173
0,-0.546817849,0.159602339,-0.392077673,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.29375695
0,-0.913487426,-0.368883129,-0.777449579,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.116290732
0,-1.117192747,0.596683088,-0.822998946,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.726912413
0,1.327271101,0.927401982,1.625704128,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.04291662
1,-1.035710619,0.495306945,-0.748752375,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.641774415
0,-0.05792508,-1.322816019,-0.659131515,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186137927
0,0.105039177,-0.327335529,-0.162036828,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.070344366
0,1.571717486,0.769521103,1.800821039,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.013241924
0,1.571717486,1.186659004,2.094322188,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.025187285
0,1.408753229,1.389411291,2.18875165,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.117196837
0,-0.709782106,0.38894509,-0.497491922,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.256397799
0,-0.017184015,0.189516611,-0.035976474,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.077686605
0,0.145780241,-1.507287361,-0.674439631,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.012370367
0,1.61245855,0.681440192,1.696642027,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.009264588
0,-0.139407208,1.188320908,0.262686202,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.444373616
0,1.205047909,-1.289577939,-0.284369413,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.006988625
0,-0.994969555,0.505278369,-0.731745808,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.543975572
0,-0.75052317,-0.17776417,-0.662815168,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.201655959
0,0.91986046,-0.206016538,0.346439686,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.017026564
0,-0.424594657,-1.314506499,-0.757376977,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.027456171
0,0.838378331,-1.508949265,-0.517454235,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.00968465
0,1.61245855,1.445916026,2.380632493,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.034613534
0,-0.343112528,-1.462415954,-0.800102944,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.056708715
1,0.838378331,-1.462415954,-0.556518607,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.015345417
0,-0.709782106,-0.466935465,-0.70368828,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.264876072
0,0.023557049,0.472040289,0.129479119,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333621473
1,-0.95422849,-1.158287524,-0.897466094,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.500903249
0,-0.95422849,-1.447458818,-0.917053425,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.186718104
0,0.064298113,-1.487344514,-0.707746916,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.013248326
0,1.571717486,0.373987954,1.391031143,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.026329033
0,-0.2616304,1.125168557,0.111921107,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.566887682
0,0.675414075,1.101901901,1.162269651,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.264608936
1,-1.280157004,0.478687905,-0.972352341,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.688141314
0,0.512449818,1.010497181,0.883414884,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.083890906
0,0.023557049,0.477026001,0.109450632,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.187314436
0,-0.017184015,0.950668638,0.307044447,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.422823411
0,-1.280157004,-0.648082999,-0.987307533,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284040252
0,1.61245855,-1.47737309,-0.40979009,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.005177526
1,-1.239415939,-1.512273073,-0.994807186,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.08391321
0,-0.098666144,-1.319492211,-0.65897711,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.029248381
0,1.571717486,-0.204354634,0.821410395,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.015573872
1,-1.280157004,-1.498977841,-0.998601129,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,-0.383853593,0.566768816,-0.208424391,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235046207
1,-1.280157004,0.490321233,-0.972197937,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.678293225
0,1.042083652,-1.464077858,-0.484102834,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.005800305
1,-1.280157004,-0.30240697,-0.982719509,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.441352561
0,-0.180148272,1.057030493,0.176925457,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.369437453
0,-1.117192747,-1.14000658,-0.933530605,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.535571406
1,0.064298113,0.172897571,0.058585335,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32594585
0,-0.75052317,0.467054577,-0.546813173,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.499267725
1,0.675414075,1.163392348,1.142219106,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.449397527
0,-1.280157004,-1.492330226,-0.998512898,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.177036556
0,-1.280157004,-1.138344676,-0.993814585,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39330223
0,1.490235358,0.478687905,1.384060877,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.037559541
1,0.43096769,1.322935131,1.09254493,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.164834064
0,1.245788973,0.199488035,0.955323327,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.019904387
1,-1.117192747,0.470378385,-0.840358438,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.658261154
0,-0.587558913,1.213249468,-0.21557112,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0.458123007
0,1.164306844,-0.446992617,0.423994927,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.015594655
1,-1.035710619,0.335764162,-0.768560284,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712909444
1,0.145780241,0.756225871,0.350630669,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.480480073
1,-1.117192747,0.174559475,-0.854475433,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.499349918
0,0.43096769,0.00172146,0.275678249,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.073593557
0,0.593931947,1.000525757,1.028753759,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.11779135
0,-1.198674875,-1.489006418,-0.979234376,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.167142997
